time,open,high,low,close,vol
20180102222700,15003.0,15004.0,14953.0,14963.0,55.8051
20180102222600,15024.0,15025.0,14994.0,15001.0,70.7273
20180102222500,14980.0,15025.0,14979.0,15023.0,180.965
20180102222400,14980.0,14980.0,14979.0,14980.0,275.414
20180102222300,14971.0,14980.0,14971.0,14980.0,157.535
20180102222200,14960.0,14971.0,14953.0,14971.0,23.7436
20180102222100,14967.0,14975.0,14955.0,14960.0,16.1594
20180102222000,14950.0,14976.0,14949.0,14967.0,50.4323
20180102221900,14933.6,14970.0,14931.0,14950.0,64.002
20180102221800,14965.0,14966.0,14933.6,14934.0,42.6768
20180102221700,14959.0,14965.0,14929.0,14964.0,25.2691
20180102221600,14957.0,14960.0,14956.0,14959.0,13.9972
20180102221500,14950.0,14965.0,14949.0,14954.0,24.2562
20180102221400,14967.0,14967.0,14935.0,14949.3,43.762
20180102221300,14953.0,14968.0,14952.0,14967.0,28.7316
20180102221200,14927.0,14953.0,14927.0,14953.0,35.5702
20180102221100,14921.0,14928.0,14921.0,14928.0,9.36735
20180102221000,14915.0,14922.0,14914.0,14921.0,15.8434
20180102220900,14910.0,14920.0,14901.0,14915.0,20.8224
20180102220800,14904.0,14920.0,14897.0,14911.0,12.923
20180102220700,14906.0,14912.0,14895.0,14906.0,15.3179
20180102220600,14920.0,14931.0,14897.0,14897.0,28.3773
20180102220500,14891.0,14920.0,14885.0,14920.0,14.1643
20180102220400,14890.0,14900.0,14885.0,14891.0,16.6294
20180102220300,14887.8,14915.0,14856.4,14889.0,24.6962
20180102220200,14920.0,14933.0,14879.0,14895.0,37.4396
20180102220100,14848.0,14933.0,14847.0,14920.0,92.9602
20180102220000,14802.0,14847.0,14802.0,14833.0,23.6834
20180102215900,14768.0,14816.0,14767.0,14802.0,35.9434
20180102215800,14770.0,14780.0,14761.0,14770.0,35.3281
20180102215700,14791.0,14791.0,14761.0,14770.0,11.516
20180102215600,14801.0,14808.0,14767.0,14792.0,15.4982
20180102215500,14813.0,14824.0,14800.0,14801.0,7.86568
20180102215400,14810.0,14816.0,14798.0,14811.0,7.31239
20180102215300,14830.0,14830.0,14801.0,14803.0,9.88788
20180102215200,14832.0,14832.0,14796.0,14820.0,36.2507
20180102215100,14853.0,14853.0,14826.0,14827.0,12.6598
20180102215000,14836.0,14856.4,14828.0,14853.0,14.609
20180102214900,14864.0,14870.0,14835.0,14836.0,32.3689
20180102214800,14841.0,14866.0,14840.0,14862.0,41.5922
20180102214700,14821.0,14850.0,14810.0,14841.0,46.6968
20180102214600,14766.0,14842.0,14766.0,14820.0,45.6438
20180102214500,14749.0,14767.0,14731.0,14766.0,15.9335
20180102214400,14761.2,14771.0,14743.0,14757.0,10.4824
20180102214300,14766.0,14767.2,14748.0,14760.0,15.9524
20180102214200,14745.0,14782.0,14745.0,14767.0,28.5836
20180102214100,14749.0,14778.0,14732.0,14744.0,34.4122
20180102214000,14756.0,14777.0,14742.0,14749.0,62.1011
20180102213900,14752.0,14762.0,14743.0,14756.0,20.0936
20180102213800,14753.0,14804.0,14750.0,14756.0,77.6824
20180102213700,14777.0,14777.0,14750.0,14753.0,26.4099
20180102213600,14800.0,14806.0,14750.0,14750.0,48.7106
20180102213500,14763.0,14801.5,14763.0,14801.5,47.2126
20180102213400,14738.0,14770.0,14738.0,14763.0,31.5588
20180102213300,14738.0,14750.0,14720.0,14737.0,28.7229
20180102213200,14723.1,14762.0,14723.1,14742.0,35.9589
20180102213100,14777.0,14777.4,14723.0,14723.1,31.7001
20180102213000,14719.5,14779.8,14718.0,14777.0,85.0427
20180102212900,14703.0,14722.0,14700.0,14719.0,43.6284
20180102212800,14728.0,14729.0,14700.0,14701.0,113.234
20180102212700,14782.0,14794.0,14723.0,14728.0,86.6712
20180102212600,14839.0,14847.0,14769.0,14783.0,63.0216
20180102212500,14846.0,14846.0,14825.0,14836.0,22.0553
20180102212400,14866.0,14893.2,14846.0,14846.0,26.3426
20180102212300,14874.0,14890.0,14865.0,14867.0,27.5682
20180102212200,14887.0,14895.0,14864.0,14873.0,15.2829
20180102212100,14874.0,14899.0,14850.0,14888.0,39.9266
20180102212000,14880.0,14900.0,14874.0,14874.0,18.1254
20180102211900,14890.0,14893.0,14879.0,14880.0,12.8594
20180102211800,14885.0,14897.0,14885.0,14890.0,11.6829
20180102211700,14911.0,14911.0,14883.0,14884.0,25.8724
20180102211600,14935.0,14936.0,14910.0,14910.0,41.5323
20180102211500,14988.0,15000.0,14935.0,14935.0,79.4484
20180102211400,14982.0,15010.0,14982.0,14988.0,11.4408
20180102211300,14974.0,14983.0,14963.0,14982.0,12.3387
20180102211200,14969.0,14984.0,14966.0,14967.0,19.2409
20180102211100,14981.0,14986.0,14967.0,14970.0,12.6201
20180102211000,15006.0,15016.0,14971.0,14980.0,9.12126
20180102210900,14984.0,15013.0,14968.1,15006.0,32.9077
20180102210800,14984.0,14998.0,14980.0,14984.0,19.7905
20180102210700,14950.0,14984.0,14950.0,14979.0,16.3205
20180102210600,14949.0,14950.0,14933.0,14950.0,22.3841
20180102210500,14949.0,14950.0,14945.0,14950.0,4.47659
20180102210400,14938.0,14950.0,14936.0,14946.0,14.8799
20180102210300,14986.0,14988.0,14923.0,14936.7,35.8157
20180102210200,14960.0,14989.0,14958.0,14986.0,32.2711
20180102210100,14896.0,15008.0,14896.0,14959.0,146.4
20180102210000,14827.0,14900.0,14826.0,14899.0,94.0233
20180102205900,14860.0,14875.0,14826.0,14826.0,39.5304
20180102205800,14856.0,14868.0,14856.0,14860.0,35.848
20180102205700,14895.0,14895.0,14852.0,14856.0,26.6074
20180102205600,14879.0,14932.0,14863.0,14895.0,104.83
20180102205500,14927.0,14927.0,14871.0,14879.0,69.6321
20180102205400,14927.0,14940.0,14924.0,14929.0,48.2785
20180102205300,14937.0,14940.0,14909.0,14934.0,78.2635
20180102205200,15007.0,15009.0,14923.0,14934.0,172.455
20180102205100,15012.7,15030.0,15007.0,15007.0,8.45181
20180102205000,15011.0,15047.0,15009.0,15012.0,62.3691
20180102204900,15043.0,15043.0,15010.0,15011.0,43.6261
20180102204800,15046.0,15050.0,15041.0,15042.0,11.5351
20180102204700,15041.0,15048.0,15040.0,15047.0,9.4445
20180102204600,15044.0,15049.0,15037.0,15049.0,16.3773
20180102204500,15028.0,15045.0,15028.0,15045.0,27.7037
20180102204400,15050.0,15068.0,15021.0,15028.0,72.8955
20180102204300,15021.0,15059.0,15020.0,15050.0,25.3751
20180102204200,15035.0,15036.0,15020.0,15021.0,56.451
20180102204100,15021.0,15052.0,15010.0,15041.0,32.4376
20180102204000,15070.0,15071.0,15010.0,15020.0,40.2764
20180102203900,15081.0,15091.0,15070.0,15070.0,22.0841
20180102203800,15095.0,15105.0,15080.0,15081.0,23.1833
20180102203700,15110.0,15122.0,15082.0,15096.0,22.7613
20180102203600,15078.0,15125.0,15076.0,15107.0,60.28
20180102203500,15124.0,15125.0,15051.0,15076.0,90.3419
20180102203400,15143.0,15144.0,15124.0,15124.0,31.2579
20180102203300,15141.0,15154.0,15141.0,15144.0,38.9818
20180102203200,15133.0,15157.0,15128.0,15141.0,43.1895
20180102203100,15158.0,15167.0,15125.0,15133.0,127.852
20180102203000,15201.0,15202.0,15138.0,15152.0,567.245
20180102202900,15219.0,15219.0,15200.0,15201.0,51.0627
20180102202800,15212.0,15219.0,15205.0,15218.0,48.9401
20180102202700,15256.3,15257.0,15209.0,15212.0,108.06
20180102202600,15280.0,15280.0,15255.0,15256.3,23.9698
20180102202500,15245.0,15285.0,15243.0,15276.0,86.2231
20180102202400,15229.0,15246.0,15219.0,15240.0,22.2834
20180102202300,15217.0,15232.0,15216.0,15230.0,12.5155
20180102202200,15246.0,15249.0,15206.0,15216.0,115.241
20180102202100,15231.0,15249.0,15230.0,15246.0,87.2342
20180102202000,15185.0,15240.0,15185.0,15230.0,145.134
20180102201900,15124.0,15191.0,15088.0,15185.0,102.743
20180102201800,15158.0,15188.0,15122.0,15124.0,64.1347
20180102201700,15124.0,15196.0,15124.0,15157.0,107.417
20180102201600,15132.0,15136.0,15080.0,15122.0,135.849
20180102201500,15200.0,15201.0,15125.0,15134.0,402.482
20180102201400,15211.0,15225.0,15200.0,15200.0,50.3703
20180102201300,15200.0,15248.0,15198.0,15220.0,153.453
20180102201200,15151.0,15200.0,15144.0,15200.0,101.46
20180102201100,15072.0,15157.0,15071.0,15152.0,129.598
20180102201000,15040.0,15088.0,15040.0,15071.0,27.0467
20180102200900,15005.0,15050.0,14997.0,15050.0,16.6223
20180102200800,15013.0,15051.0,15000.0,15005.0,32.3483
20180102200700,15011.0,15026.0,14997.0,15013.0,25.0525
20180102200600,14986.0,15021.0,14983.0,15020.0,21.0954
20180102200500,15023.0,15032.0,14985.0,14986.0,39.7249
20180102200400,14987.0,15090.0,14984.4,15022.0,84.0321
20180102200300,15044.0,15049.0,14982.0,14983.0,156.107
20180102200200,14997.0,15050.7,14990.0,15048.0,73.1105
20180102200100,14887.0,15000.0,14886.0,14997.0,95.9027
20180102200000,14821.0,14889.0,14821.0,14887.0,43.6802
20180102195900,14865.0,14873.0,14817.0,14820.0,47.657
20180102195800,14825.0,14874.0,14810.0,14864.0,87.7571
20180102195700,14859.0,14879.0,14812.0,14817.0,86.9722
20180102195600,14808.0,14882.0,14804.0,14860.0,105.194
20180102195500,14775.0,14819.3,14751.0,14808.0,91.7561
20180102195400,14825.0,14825.0,14751.0,14780.0,112.664
20180102195300,14856.0,14856.0,14802.0,14827.0,84.3716
20180102195200,14879.0,14880.0,14855.0,14855.0,65.3184
20180102195100,14942.2,14942.2,14872.0,14878.3,67.3193
20180102195000,14975.0,14975.0,14942.2,14943.0,32.4714
20180102194900,14973.0,14978.0,14973.0,14977.0,35.477
20180102194800,14951.0,14974.0,14951.0,14973.0,72.8852
20180102194700,14945.0,14968.7,14938.0,14965.0,57.1705
20180102194600,14948.0,14970.0,14933.0,14945.0,38.5493
20180102194500,14993.0,15039.0,14938.0,14948.0,141.904
20180102194400,14960.0,14998.8,14926.0,14997.6,106.19
20180102194300,15048.0,15048.0,14949.0,14967.0,111.236
20180102194200,15091.0,15091.0,15030.0,15048.0,87.1809
20180102194100,15148.0,15171.0,15081.0,15091.0,149.424
20180102194000,15087.0,15164.0,15080.0,15141.0,151.85
20180102193900,14997.0,15087.0,14995.0,15087.0,95.3912
20180102193800,14928.0,14998.0,14926.0,14995.0,119.214
20180102193700,14865.0,14928.0,14861.0,14928.0,128.513
20180102193600,14874.7,14878.3,14853.0,14865.0,68.958
20180102193500,14841.0,14888.0,14831.0,14872.0,124.248
20180102193400,14886.0,14891.0,14831.0,14831.0,93.5141
20180102193300,14885.0,14941.0,14876.0,14886.0,222.651
20180102193200,15007.0,15010.0,14876.0,14886.0,450.405
20180102193100,15059.0,15065.0,15005.0,15011.0,102.203
20180102193000,15102.5,15119.0,15034.0,15066.0,123.313
20180102192900,15155.0,15161.0,15101.0,15119.0,83.5131
20180102192800,15152.0,15155.0,15111.0,15155.0,132.09
20180102192700,15220.0,15243.0,15151.0,15155.0,147.276
20180102192600,15106.0,15234.0,15106.0,15220.0,238.814
20180102192500,15175.0,15181.0,15105.0,15107.0,170.772
20180102192400,15287.0,15299.0,15156.0,15180.0,264.668
20180102192300,15295.0,15500.0,15201.0,15291.0,674.005
20180102192200,15097.0,15295.0,15094.0,15295.0,451.535
20180102192100,15044.0,15099.0,15037.0,15095.0,134.791
20180102192000,15052.0,15060.0,15001.0,15045.0,263.164
20180102191900,15053.0,15087.0,15020.0,15054.0,193.358
20180102191800,14958.0,15056.0,14957.0,15047.0,391.973
20180102191700,14950.0,14975.0,14941.0,14958.0,142.184
20180102191600,14923.0,14950.0,14923.0,14950.0,84.564
20180102191500,14890.0,14924.0,14864.0,14920.0,192.682
20180102191400,14891.0,14900.0,14864.0,14890.0,88.0714
20180102191300,14866.0,14900.0,14860.0,14894.0,211.975
20180102191200,14842.0,14883.0,14842.0,14870.0,106.455
20180102191100,14769.0,14849.0,14769.0,14842.0,155.423
20180102191000,14720.0,14780.0,14719.0,14764.0,75.201
20180102190900,14681.0,14720.0,14674.0,14720.0,35.9742
20180102190800,14671.0,14699.0,14666.0,14682.0,39.9345
20180102190700,14650.0,14686.0,14640.0,14673.0,56.9868
20180102190600,14629.0,14674.0,14625.0,14647.0,40.9108
20180102190500,14611.0,14637.3,14607.0,14628.0,15.6876
20180102190400,14624.0,14645.0,14610.0,14610.0,34.0611
20180102190300,14603.0,14629.0,14602.0,14621.0,51.1704
20180102190200,14602.0,14603.0,14602.0,14602.0,24.4934
20180102190100,14605.0,14607.0,14601.0,14603.0,33.2893
20180102190000,14616.0,14630.0,14604.0,14605.0,67.8696
20180102185900,14654.0,14654.0,14616.0,14616.0,89.2991
20180102185800,14639.0,14656.0,14637.0,14654.0,60.9006
20180102185700,14590.0,14647.0,14589.0,14639.0,89.7653
20180102185600,14569.0,14601.0,14563.0,14592.0,53.513
20180102185500,14570.0,14573.0,14562.0,14563.0,58.6411
20180102185400,14550.0,14580.0,14546.0,14570.0,84.1554
20180102185300,14504.0,14586.0,14502.0,14546.0,139.153
20180102185200,14538.0,14552.0,14501.0,14503.0,109.278
20180102185100,14535.0,14559.0,14502.0,14539.0,190.602
20180102185000,14626.0,14633.0,14534.0,14534.0,139.385
20180102184900,14732.0,14734.0,14607.0,14626.0,182.7
20180102184800,14707.0,14740.0,14707.0,14736.0,40.5509
20180102184700,14676.0,14714.0,14667.0,14708.0,170.014
20180102184600,14738.0,14740.0,14650.0,14671.0,320.035
20180102184500,14745.0,14786.0,14735.0,14740.0,102.437
20180102184400,14746.0,14785.0,14714.4,14745.0,196.787
20180102184300,14722.0,14750.0,14720.0,14745.0,89.6212
20180102184200,14690.0,14723.0,14690.0,14722.0,115.365
20180102184100,14634.0,14700.0,14634.0,14689.0,133.4
20180102184000,14602.0,14639.0,14600.0,14634.0,140.812
20180102183900,14607.0,14620.0,14600.0,14602.0,115.066
20180102183800,14620.0,14622.0,14600.0,14607.0,341.329
20180102183700,14649.0,14650.0,14607.0,14620.0,172.021
20180102183600,14660.0,14683.8,14630.0,14650.0,170.42
20180102183500,14588.0,14660.0,14587.0,14660.0,638.124
20180102183400,14562.0,14588.0,14555.0,14588.0,183.149
20180102183300,14475.0,14563.0,14475.0,14562.0,349.046
20180102183200,14444.0,14479.0,14435.0,14479.0,143.541
20180102183100,14428.0,14444.0,14427.0,14443.0,53.2325
20180102183000,14445.0,14445.0,14420.0,14432.0,53.2308
20180102182900,14400.0,14445.0,14399.0,14440.0,195.749
20180102182800,14394.0,14440.0,14392.0,14400.0,146.933
20180102182700,14359.0,14444.0,14355.0,14393.0,204.51
20180102182600,14400.0,14404.0,14333.0,14359.0,295.259
20180102182500,14251.0,14414.0,14250.0,14401.0,450.214
20180102182400,14217.0,14251.0,14211.0,14251.0,93.8119
20180102182300,14248.0,14248.0,14216.0,14218.0,97.6681
20180102182200,14210.0,14248.0,14209.0,14248.0,95.9975
20180102182100,14111.1,14243.0,14082.0,14211.0,371.034
20180102182000,14157.0,14165.0,14110.0,14113.0,79.2125
20180102181900,14136.0,14167.0,14134.0,14157.0,102.018
20180102181800,14109.0,14150.0,14103.0,14135.0,53.5467
20180102181700,14058.0,14114.0,14058.0,14108.0,46.8892
20180102181600,14100.0,14101.0,14036.4,14052.0,74.8496
20180102181500,14136.0,14148.0,14100.0,14101.0,124.902
20180102181400,14118.0,14156.0,14112.0,14136.0,56.0916
20180102181300,14132.0,14136.0,14119.0,14131.0,52.8718
20180102181200,14141.0,14153.3,14131.6,14132.0,60.0305
20180102181100,14136.0,14149.0,14131.0,14141.0,46.3388
20180102181000,14100.0,14137.0,14100.0,14136.0,127.059
20180102180900,14041.0,14111.0,14040.0,14100.0,114.555
20180102180800,14075.0,14076.0,13991.0,14040.0,117.047
20180102180700,14056.0,14088.0,14056.0,14075.0,100.626
20180102180600,13971.0,14066.0,13971.0,14056.0,573.825
20180102180500,13934.0,13981.0,13934.0,13981.0,71.7667
20180102180400,13919.0,13938.0,13919.0,13935.0,11.5675
20180102180300,13901.0,13920.0,13900.0,13919.0,27.4134
20180102180200,13895.0,13920.0,13892.0,13900.0,32.011
20180102180100,13908.0,13919.0,13891.0,13897.0,11.2906
20180102180000,13889.0,13920.0,13888.0,13907.0,19.1973
20180102175900,13929.0,13929.0,13888.0,13889.0,97.0583
20180102175800,13914.0,13938.0,13906.0,13930.0,36.0327
20180102175700,13889.0,13919.0,13888.0,13914.0,88.3804
20180102175600,13786.0,13890.0,13785.0,13888.0,193.344
20180102175500,13786.0,13788.0,13785.0,13785.0,6.78599
20180102175400,13786.0,13786.0,13785.0,13786.0,5.38337
20180102175300,13781.0,13786.0,13780.0,13785.0,5.66345
20180102175200,13777.0,13782.0,13777.0,13782.0,6.8737
20180102175100,13783.0,13786.0,13777.0,13783.0,10.2895
20180102175000,13782.0,13784.0,13780.0,13782.0,1.68674
20180102174900,13778.0,13792.0,13777.0,13785.0,19.4666
20180102174800,13780.0,13780.0,13777.0,13778.0,6.61086
20180102174700,13778.0,13787.0,13778.0,13780.0,5.21138
20180102174600,13785.0,13785.0,13777.0,13778.0,13.246
20180102174500,13777.0,13794.0,13777.0,13786.0,33.5809
20180102174400,13784.0,13799.0,13777.0,13777.0,65.0675
20180102174300,13778.0,13792.0,13777.0,13789.0,58.5738
20180102174200,13789.0,13811.0,13777.0,13777.0,39.6918
20180102174100,13778.0,13805.0,13777.0,13789.0,25.002
20180102174000,13777.0,13789.0,13777.0,13778.0,25.3757
20180102173900,13800.0,13801.0,13777.0,13777.0,38.4913
20180102173800,13800.0,13820.0,13800.0,13800.0,37.7413
20180102173700,13810.0,13812.0,13800.0,13801.0,56.8659
20180102173600,13810.0,13813.0,13801.0,13810.0,42.3361
20180102173500,13813.0,13817.0,13805.0,13809.0,16.8118
20180102173400,13805.0,13814.0,13800.0,13813.0,26.351
20180102173300,13832.0,13835.0,13800.0,13818.0,16.4484
20180102173200,13820.0,13830.0,13820.0,13821.0,42.6846
20180102173100,13820.0,13821.0,13820.0,13820.0,7.5828
20180102173000,13808.0,13830.0,13808.0,13820.0,26.6626
20180102172900,13795.0,13809.0,13795.0,13808.0,43.1179
20180102172800,13777.0,13800.0,13777.0,13795.0,43.7867
20180102172700,13777.0,13780.9,13772.0,13777.0,75.0075
20180102172600,13778.0,13778.0,13777.0,13777.0,40.1331
20180102172500,13778.0,13789.0,13777.0,13778.0,21.0657
20180102172400,13768.0,13792.0,13763.0,13777.0,48.7692
20180102172300,13756.0,13777.0,13755.0,13764.0,31.5537
20180102172200,13756.0,13778.0,13755.0,13756.0,36.4404
20180102172100,13761.0,13763.0,13755.0,13755.0,53.4718
20180102172000,13768.0,13773.0,13760.0,13763.0,28.3109
20180102171900,13755.6,13780.0,13755.0,13769.0,27.5487
20180102171800,13759.0,13763.0,13740.0,13757.0,20.1928
20180102171700,13736.0,13759.0,13734.0,13759.0,5.30846
20180102171600,13734.0,13744.0,13727.0,13741.0,16.5932
20180102171500,13724.0,13729.0,13715.0,13728.0,9.93341
20180102171400,13709.0,13723.0,13709.0,13723.0,10.9022
20180102171300,13714.0,13729.0,13708.6,13710.0,10.2803
20180102171200,13706.0,13734.0,13700.0,13718.0,13.337
20180102171100,13720.0,13720.0,13690.0,13708.0,16.9945
20180102171000,13722.0,13736.0,13713.0,13720.0,11.6817
20180102170900,13718.0,13736.0,13700.0,13723.0,29.4102
20180102170800,13727.0,13751.0,13717.0,13718.0,19.4271
20180102170700,13717.0,13750.0,13717.0,13727.0,25.98
20180102170600,13755.0,13756.0,13717.0,13718.0,20.355
20180102170500,13763.0,13764.0,13755.0,13755.0,21.763
20180102170400,13755.0,13764.0,13755.0,13763.0,14.142
20180102170300,13755.0,13756.0,13755.0,13755.0,29.8816
20180102170200,13755.0,13761.0,13755.0,13755.0,81.4129
20180102170100,13695.0,13755.9,13695.0,13755.0,100.39
20180102170000,13675.0,13697.0,13674.0,13695.0,28.8984
20180102165900,13671.0,13698.0,13665.0,13675.0,44.2266
20180102165800,13683.0,13684.0,13663.0,13670.0,34.1865
20180102165700,13731.0,13731.0,13680.0,13683.0,52.1986
20180102165600,13755.0,13756.0,13732.0,13732.0,53.661
20180102165500,13729.0,13756.0,13729.0,13755.0,54.1255
20180102165400,13755.0,13756.0,13729.0,13730.0,74.6961
20180102165300,13755.0,13759.0,13755.0,13755.0,22.9447
20180102165200,13729.0,13755.6,13729.0,13755.6,31.2078
20180102165100,13750.0,13750.0,13727.0,13733.0,18.1293
20180102165000,13780.0,13798.0,13749.0,13751.0,35.6869
20180102164900,13771.0,13800.0,13770.0,13779.0,60.0294
20180102164800,13744.0,13789.3,13741.0,13772.0,54.2027
20180102164700,13732.0,13752.0,13715.0,13745.0,33.0597
20180102164600,13729.0,13743.0,13724.0,13726.0,6.38711
20180102164500,13737.0,13741.1,13727.0,13728.0,6.72798
20180102164400,13745.0,13750.0,13725.0,13737.0,9.52259
20180102164300,13740.0,13752.0,13724.0,13747.0,12.2183
20180102164200,13743.0,13755.0,13734.0,13736.0,6.43294
20180102164100,13756.0,13768.0,13734.0,13742.0,21.6853
20180102164000,13775.0,13778.0,13755.0,13756.0,11.57
20180102163900,13762.0,13783.3,13755.0,13778.0,8.95957
20180102163800,13804.0,13805.0,13754.4,13763.0,53.4289
20180102163700,13823.0,13823.0,13791.0,13804.0,12.1211
20180102163600,13820.0,13836.0,13799.0,13824.0,13.9631
20180102163500,13828.0,13835.0,13812.0,13820.0,10.2977
20180102163400,13834.0,13834.0,13828.0,13828.0,26.9808
20180102163300,13833.0,13844.0,13833.0,13834.0,9.41413
20180102163200,13842.0,13855.0,13831.5,13834.0,13.8043
20180102163100,13847.0,13850.0,13842.0,13846.0,15.0484
20180102163000,13856.0,13857.0,13845.0,13847.0,9.32755
20180102162900,13845.0,13871.0,13845.0,13856.0,35.0034
20180102162800,13854.0,13859.0,13845.0,13845.0,23.8266
20180102162700,13877.0,13879.0,13851.0,13853.0,12.8795
20180102162600,13889.0,13895.0,13876.0,13881.0,8.61673
20180102162500,13878.0,13894.0,13876.0,13890.0,6.27893
20180102162400,13860.0,13878.0,13854.0,13876.0,10.6887
20180102162300,13866.0,13866.0,13859.0,13859.0,15.7749
20180102162200,13883.0,13890.0,13850.0,13865.0,55.14
20180102162100,13875.0,13889.0,13875.0,13889.0,24.0323
20180102162000,13866.0,13878.0,13865.0,13874.0,14.5532
20180102161900,13864.0,13866.0,13861.0,13864.0,15.679
20180102161800,13857.0,13865.0,13852.0,13865.0,17.3668
20180102161700,13845.0,13859.0,13844.0,13858.0,15.5567
20180102161600,13837.0,13845.0,13833.0,13845.0,6.37304
20180102161500,13828.0,13839.0,13826.0,13834.0,12.8871
20180102161400,13822.0,13828.0,13820.0,13825.0,15.3433
20180102161300,13820.0,13824.3,13815.0,13820.0,5.24692
20180102161200,13803.0,13824.3,13801.0,13815.0,50.7957
20180102161100,13803.0,13804.0,13795.0,13801.0,18.2101
20180102161000,13786.0,13804.0,13772.0,13801.0,20.7371
20180102160900,13766.0,13783.0,13766.0,13783.0,4.51022
20180102160800,13756.0,13770.0,13753.0,13766.0,14.2828
20180102160700,13766.0,13766.0,13739.0,13757.0,17.5996
20180102160600,13769.0,13778.0,13765.0,13765.0,6.42759
20180102160500,13767.0,13779.0,13764.0,13766.0,10.2351
20180102160400,13754.0,13786.0,13754.0,13768.0,9.58134
20180102160300,13743.0,13756.0,13735.0,13754.0,14.7335
20180102160200,13757.0,13773.0,13743.0,13758.0,28.546
20180102160100,13727.0,13775.0,13727.0,13757.0,63.0615
20180102160000,13711.0,13727.0,13700.0,13726.0,8.43878
20180102155900,13707.0,13714.0,13705.0,13712.0,14.9091
20180102155800,13715.0,13716.0,13702.0,13711.0,18.871
20180102155700,13727.0,13727.0,13714.0,13715.0,6.08306
20180102155600,13753.0,13753.0,13720.0,13726.0,31.7094
20180102155500,13744.2,13754.0,13744.0,13752.0,12.2397
20180102155400,13777.0,13777.0,13741.0,13744.0,25.3358
20180102155300,13726.0,13778.0,13726.0,13759.0,27.674
20180102155200,13692.0,13727.0,13692.0,13726.0,15.1331
20180102155100,13689.0,13700.0,13688.0,13692.0,18.5519
20180102155000,13690.0,13699.0,13672.0,13689.0,23.5727
20180102154900,13690.0,13718.0,13673.0,13689.0,86.5247
20180102154800,13685.0,13690.0,13685.0,13690.0,60.5407
20180102154700,13670.0,13690.0,13665.0,13688.0,27.4209
20180102154600,13650.0,13674.0,13650.0,13670.0,11.4216
20180102154500,13639.0,13651.0,13636.0,13650.0,8.10073
20180102154400,13644.0,13651.0,13636.0,13640.0,4.2107
20180102154300,13649.0,13652.0,13640.0,13649.0,9.026
20180102154200,13676.0,13677.0,13640.0,13653.0,14.2055
20180102154100,13681.0,13681.0,13676.0,13676.0,30.598
20180102154000,13685.0,13685.0,13680.0,13680.0,29.8832
20180102153900,13650.0,13687.0,13649.0,13686.0,16.7365
20180102153800,13617.1,13649.0,13610.0,13649.0,33.8469
20180102153700,13618.0,13641.0,13605.0,13618.0,24.1664
20180102153600,13610.0,13618.0,13600.0,13617.0,58.3299
20180102153500,13616.0,13618.0,13577.0,13600.0,37.979
20180102153400,13624.0,13625.0,13612.0,13615.0,18.933
20180102153300,13613.0,13632.0,13613.0,13625.0,18.4522
20180102153200,13629.0,13630.0,13612.0,13612.0,70.7836
20180102153100,13670.0,13680.0,13620.0,13629.0,82.1151
20180102153000,13670.0,13681.0,13670.0,13670.0,14.9365
20180102152900,13683.0,13687.0,13670.0,13670.0,7.22461
20180102152800,13687.0,13690.0,13679.0,13684.0,32.0299
20180102152700,13689.0,13692.0,13672.0,13687.0,28.481
20180102152600,13666.0,13715.0,13665.0,13690.0,52.9842
20180102152500,13658.0,13685.0,13657.0,13667.0,27.189
20180102152400,13675.0,13679.0,13657.0,13658.0,30.3042
20180102152300,13679.0,13680.0,13672.0,13675.0,24.4403
20180102152200,13669.0,13685.0,13669.0,13680.0,33.7834
20180102152100,13679.0,13706.0,13667.0,13669.0,39.0403
20180102152000,13701.0,13705.0,13676.0,13679.0,44.852
20180102151900,13714.0,13714.0,13701.0,13701.0,24.4278
20180102151800,13723.0,13748.0,13715.0,13715.0,12.0848
20180102151700,13769.0,13770.0,13710.0,13729.0,52.4533
20180102151600,13794.0,13794.0,13769.0,13769.0,66.5049
20180102151500,13794.0,13795.0,13793.0,13793.0,10.7593
20180102151400,13794.0,13796.0,13794.0,13794.0,2.70542
20180102151300,13796.0,13800.0,13794.0,13794.0,5.00063
20180102151200,13802.0,13804.0,13794.0,13796.0,8.96529
20180102151100,13810.0,13811.0,13800.0,13807.0,10.8806
20180102151000,13807.0,13819.0,13807.0,13810.0,3.53797
20180102150900,13808.0,13824.0,13805.0,13805.0,8.51423
20180102150800,13812.0,13819.0,13807.0,13810.0,9.64659
20180102150700,13815.0,13824.0,13810.0,13814.0,11.8628
20180102150600,13846.0,13847.0,13814.0,13814.0,19.51
20180102150500,13867.0,13867.0,13846.0,13846.0,14.5248
20180102150400,13826.0,13884.0,13824.0,13866.0,19.2801
20180102150300,13794.0,13832.0,13793.0,13831.0,36.846
20180102150200,13802.0,13806.0,13789.0,13794.0,15.18
20180102150100,13789.0,13801.0,13787.0,13801.0,19.4522
20180102150000,13787.0,13792.0,13787.0,13788.0,4.96174
20180102145900,13797.0,13798.0,13773.0,13788.0,16.6165
20180102145800,13795.0,13800.0,13789.0,13797.0,10.6281
20180102145700,13771.0,13800.0,13765.5,13784.0,14.8544
20180102145600,13780.0,13800.0,13763.0,13768.0,21.4941
20180102145500,13767.0,13790.0,13763.0,13780.0,21.3398
20180102145400,13770.0,13772.0,13758.0,13767.0,18.713
20180102145300,13751.0,13771.0,13751.0,13768.0,16.5463
